pop_dens_km2,INCTOT,mode,TRANTIME
1102.2505698932246,25000,Car,20
1153.5536131079289,86540,Car,10
1793.2539565756697,14915,Car,15
2491.078888450936,31961,Car,40
224.17696498902583,38688,Car,30
2973.531734799079,36503,Car,50
13.76742514144423,48800,Car,35
817.5440602950174,21307,Car,15
2672.5629092903982,26978,Car,15
1599.3119441802817,150000,Walk,30
360.6120384119969,56890,Car,3
1621.9559190546183,25899,Car,20
677.285879752,14497,Car,25
17.21289909831594,3196,Car,30
1828.9864924247088,63922,Car,10
15.495200130247753,15980,Car,15
16.6978047375029,67791,Car,15
677.285879752,55996,Car,35
3294.079719525894,37546,Car,10
17.649822387596192,34531,Car,40
3906.572641839028,15980,Car,60
5174.717068652069,34412,Car,40
684.3996446633791,36652,Car,50
16.967153641313576,22945,Car,10
2254.731523362627,30755,Car,30
14.68533706122008,26634,Car,15
6563.422734862032,206325,Car,35
1219.4266917698385,29933,Car,45
263.9661930424387,162899,Car,15
3915.622294327765,100748,Car,20
14.727050735184504,57000,Car,50
2980.8727131334012,13745,Car,10
360.6120384119969,69000,Car,30
3177.14776432953,21307,Car,70
2697.0389311706585,12626,Transit,60
5.673439576429438,29220,Car,10
3904.366231772678,16726,Bike,10
2519.6515280865733,20503,Walk,5
51.94116022178356,108000,Car,75
376.3972096079254,68183,Car,10
1238.1802166162315,162899,Car,45
3005.322515689489,37769,Car,45
141.44753707577988,12949,Car,15
14.641608659349531,41743,Car,45
376.3972096079254,57361,Car,4
2089.9599963266373,11700,Car,30
190.4226230269805,61791,Car,45
51.94116022178356,26315,Car,5
4233.045660011577,45000,Car,30
1398.1619236678732,285000,Car,20
3310.57184109785,90527,Car,30
911.22834031947,20650,Car,20
335.7165695408017,47953,Car,20
1238.1802166162315,6400,Car,20
4717.291610722,12784,Car,20
1431.9573586634851,1065,Car,8
787.3347984866379,3561,Car,30
1621.9559190546183,8145,Car,30
3476.5529712446337,5215,Car,10
783.3004732182135,36000,Car,15
1837.152767589712,53955,Car,13
2375.6048957583703,21582,Car,10
2724.5410595244466,700,Car,15
1050.392515961858,50500,Car,30
310.6087932192666,46932,Car,15
2647.0255236680027,26400,Car,60
32.80419330801806,5396,Car,15
1050.392515961858,89491,Car,12
4526.360056790183,4200,Car,15
1431.9573586634851,99079,Car,10
69.53558858902565,30215,Car,20
56.81777627983004,106699,Car,45
27.648972747000617,30000,Car,40
2254.731523362627,45917,Car,40
1828.9864924247088,111993,Car,15
83.2427159316095,10200,Bike,20
1828.9864924247088,32373,Car,20
845.9740854905951,92000,Car,12
497.2148369840991,21733,Car,10
669.6463533498307,6258,Car,20
37.76654145645725,266341,Car,1
2491.078888450936,575237,Transit,20
7273.445095061932,25251,Car,75
387.5760233847532,1527,Car,7
1168.6257754600408,373091,Car,35
2697.0389311706585,14601,Car,10
269.759781196087,852,Car,75
4259.5252447824805,17805,Transit,30
387.5760233847532,36652,Car,35
4512.853558775294,57403,Car,40
833.8672116831425,61650,Car,23
4166.572432700924,161866,Car,25
784.9993835275449,33800,Car,30
1044.8538793774817,91941,Other,75
32.80419330801806,11368,Car,15
852.2121856357111,84483,Car,35
833.8672116831425,37288,Car,30
1257.0763868881293,6258,Car,25
3294.079719525894,14028,Car,20
198.5765733989609,28600,Car,90
1846.4227640316751,52000,Car,10
224.17696498902583,106902,Car,30
1741.7687028962457,120000,Car,30
787.3347984866379,200000,Car,15
4717.291610722,48560,Car,20
592.570902951511,15272,Car,25
387.5760233847532,33374,Car,4
845.9740854905951,125152,Car,15
848.284757452264,138497,Car,60
5484.827170757685,50000,Car,20
1069.5467274491916,55996,Car,25
2068.377681257994,144677,Car,20
4259.5252447824805,38848,Bike,10
1378.4329481561615,11889,Car,25
1938.711840489453,25453,Car,30
14.641608659349531,42615,Car,30
964.2654641443904,62576,Car,30
149.94912085052445,9074,Car,30
2254.731523362627,76706,Walk,1
6835.090924202067,111863,Car,30
3460.8760323029132,139991,Car,30
1161.5486006192025,77000,Car,45
2320.207774335904,132355,Car,25
595.814902035487,112929,Car,25
1219.4266917698385,59351,Car,15
76.05738742153386,42000,Car,12
2980.8727131334012,165953,Car,40
669.6463533498307,159805,Car,35
3915.622294327765,13931,Car,5
1257.0763868881293,69249,Car,15
850.9048997727095,28159,Car,50
3005.322515689489,16833,Walk,20
2637.9784679517757,3800,Car,25
6407.840193839804,14400,Car,10
1013.1528395686116,250305,Car,50
4805.761640774531,7509,Car,25
5417.121999091299,101812,Car,25
6407.840193839804,35940,Car,20
6835.090924202067,60010,Car,50
506.99826567124114,22337,Car,12
3382.0149426766625,115000,Car,50
4041.6688291138985,153665,Car,30
25.619850479192458,100122,Car,5
1854.9874839052063,7000,Walk,3
2.72826180817401,27489,Car,5
2552.6478539100285,21902,Car,40
5313.288514719413,4748,Car,15
15303.931162096484,28264,Car,10
1483.6858323664858,23200,Car,10
848.284757452264,125000,Car,60
51.94116022178356,43803,Car,45
2254.731523362627,94685,Car,45
2625.319322877755,109000,Car,8
1238.1802166162315,45815,Car,30
2833.0184246670283,24008,Car,25
1680.307794947639,49000,Car,30
2687.8207292284683,9774,Car,30
911.22834031947,79902,Car,25
4793.7849543403345,22000,Car,35
1378.4329481561615,192933,Car,5
174.56814913513352,103659,Transit,90
543.0700466147426,53711,Car,35
3904.366231772678,10654,Car,15
4813.583350217678,13454,Car,5
4792.543525549976,11810,Car,20
14.68533706122008,33687,Car,20
9721.228928984408,23988,Transit,30
2724.5410595244466,53711,Car,40
100.76707945331876,81449,Car,25
2375.6048957583703,25030,Car,20
2089.9599963266373,88055,Car,20
6835.090924202067,75091,Car,60
1985.1972463910515,149151,Car,30
1837.152767589712,32373,Transit,60
5226.4574719524835,52229,Car,15
1568.126545641238,10791,Car,45
4041.6688291138985,38688,Car,10
443.8694860582874,23417,Car,20
3294.079719525894,4475,Transit,20
6339.755456814353,25000,Car,50
1233.672103688236,127844,Car,20
18.33267418049767,35251,Car,20
4988.452167014933,88650,Car,25
406.4624805683746,142537,Other,25
2920.646488778098,94000,Car,15
5174.717068652069,15644,Car,40
2209.848422552094,44116,Transit,30
2191.599621475133,77696,Transit,25
1153.5536131079289,58272,Car,25
787.3347984866379,114670,Car,20
1044.8538793774817,17308,Car,5
1233.672103688236,84164,Car,5
430.3458120715692,30544,Car,10
20.672696039149265,412338,Transit,20
2687.8207292284683,23438,Car,60
5.673439576429438,37769,Car,75
1793.2539565756697,19344,Car,25
2068.377681257994,50906,Car,20
2833.0184246670283,30544,Car,20
7611.219150981271,11719,Transit,60
4793.7849543403345,12000,Walk,5
2555.3260895180456,127447,Car,20
5174.717068652069,44020,Transit,20
2539.8658110256165,53960,Car,20
15.495200130247753,90556,Transit,50
269.759781196087,76706,Car,5
14.641608659349531,15539,Car,25
2098.3732260899965,41234,Car,15
2086.588508726558,53955,Car,35
4805.761640774531,35071,Other,1
16.6978047375029,57361,Car,141
592.570902951511,63922,Car,25
1153.5536131079289,79902,Car,30
4259.5252447824805,11223,Car,15
1793.2539565756697,30269,Car,20
4988.452167014933,58595,Car,45
596.6725086279029,26978,Car,30
3117.255494319013,106000,Car,50
1315.621387054669,52203,Car,45
4279.023382056204,36000,Transit,10
1846.4227640316751,514168,Car,20
2353.339265807489,20362,Car,15
1927.98541304821,26978,Walk,5
2254.731523362627,35634,Car,9
149.94912085052445,16187,Car,5
232.09858628435913,35460,Car,15
5302.13054306082,15022,Car,40
43.032256899062745,106537,Car,25
1548.3401409340267,39632,Car,30
1846.4227640316751,113994,Car,10
1558.6210875856664,40000,Car,30
2672.5629092903982,40000,Car,35
2089.9599963266373,60000,Car,15
14.727050735184504,187729,Car,20
1854.9874839052063,78220,Car,10
76.05738742153386,50906,Car,141
278.8263734624197,4480,Car,10
6592.051023140824,62576,Car,20
497.2148369840991,87000,Car,60
3448.7742414025097,12000,Car,15
1024.137195472137,126778,Car,70
1161.5486006192025,80000,Car,40
1837.152767589712,764,Car,40
1660.3573813213725,80000,Car,20
6407.840193839804,22110,Car,15
779.8607376082659,48000,Car,15
71.49725605313672,93667,Car,15
885.9237858912167,17308,Car,5
1114.7115646317434,95883,Car,2
3460.8760323029132,50000,Car,15
1911.122244688033,46876,Car,10
2353.339265807489,47068,Car,40
710.0436425445914,21902,Car,12
3906.572641839028,26634,Car,30
1050.392515961858,68000,Car,40
4512.853558775294,10429,Transit,60
1546.6970570604287,45576,Car,30
2353.339265807489,35634,Car,141
2539.8658110256165,34417,Car,20
5050.036759132712,25569,Car,10
1257.0763868881293,73006,Other,141
4219.843141706183,7230,Walk,15
7611.219150981271,16900,Transit,45
6563.422734862032,33374,Car,25
82.21962897779703,57361,Car,20
2647.0255236680027,43164,Car,6
1548.3401409340267,30000,Car,90
1431.9573586634851,52147,Car,10
4717.291610722,41006,Car,10
34.749850842598754,48000,Car,25
4988.452167014933,59051,Car,35
1050.392515961858,47100,Car,30
1431.9573586634851,31961,Car,5
4935.628291144081,30544,Car,45
100.76707945331876,10654,Other,141
235.47831910320036,40000,Car,15
2191.599621475133,5827,Car,15
2555.3260895180456,26978,Car,15
964.2654641443904,97120,Car,30
787.3347984866379,52942,Car,30
376.3972096079254,23000,Car,20
4269.03438620186,44243,Car,90
1568.126545641238,35000,Car,60
2031.264236909056,180000,Car,20
814.1070662668714,51104,Car,10
3448.7742414025097,50906,Car,90
2375.6048957583703,4101,Walk,10
1911.122244688033,76359,Car,35
14.68533706122008,18000,Car,7
1915.1020513438148,78000,Car,56
2353.339265807489,315891,Car,20
1741.7687028962457,52203,Car,45
71.49725605313672,27486,Car,45
140.01210628625583,311700,Car,35
174.56814913513352,40484,Car,40
6563.422734862032,52942,Car,20
2375.6048957583703,103000,Car,10
1985.1972463910515,59600,Car,4
3906.572641839028,13122,Car,10
784.9993835275449,250000,Car,25
1050.392515961858,80000,Car,12
69.53558858902565,21307,Car,20
1828.9864924247088,5091,Car,25
2833.0184246670283,5192,Car,25
100.76707945331876,135410,Car,8
2555.3260895180456,78000,Car,45
2920.646488778098,69249,Car,30
1153.5536131079289,250000,Car,50
232.09858628435913,31961,Bike,15
6835.090924202067,25030,Transit,30
5313.288514719413,3090,Walk,20
1621.9559190546183,247697,Car,20
2.72826180817401,83435,Walk,1
4279.023382056204,58702,Car,50
3915.622294327765,21902,Car,10
3310.57184109785,90000,Car,25
92.39146427949316,49018,Car,3
8950.058266729697,27489,Other,30
2780.4256528506885,40675,Car,15
4512.853558775294,1629,Walk,30
1546.6970570604287,198533,Car,35
2539.8658110256165,99079,Car,45
71.49725605313672,24819,Car,7
4792.543525549976,31562,Car,8
263.9300065775184,1500,Car,10
2833.0184246670283,50000,Car,40
2320.207774335904,23740,Car,20
20.362527619823737,43488,Car,15
3294.079719525894,101812,Car,10
3904.366231772678,25569,Car,30
1483.6858323664858,167989,Car,45
3382.0149426766625,8000,Car,15
2068.377681257994,61087,Car,30
1828.9864924247088,49000,Bike,20
1546.6970570604287,117723,Car,15
376.3972096079254,45000,Car,15
4259.5252447824805,91724,Transit,40
1168.6257754600408,37546,Car,15
2031.264236909056,9375,Car,15
1621.9559190546183,166000,Car,10
1044.8538793774817,82033,Car,60
1686.2433753790658,1000,Car,10
6563.422734862032,20935,Car,15
3127.013670736022,16478,Car,25
2320.207774335904,43179,Car,50
783.3004732182135,67791,Car,15
15303.931162096484,88650,Car,60
1024.137195472137,3650,Car,60
25.619850479192458,97120,Car,20
76.05738742153386,225000,Car,30
1398.1619236678732,37769,Car,5
54.36875488796769,23438,Car,20
14.727050735184504,18021,Car,15
34.749850842598754,161867,Car,10
20.672696039149265,30000,Car,8
15303.931162096484,21600,Walk,30
661.1329156252076,99776,Car,60
2625.319322877755,1079,Car,15
4269.03438620186,1100,Walk,5
4946.505090494199,104294,Car,45
4526.360056790183,12949,Car,20
1915.1020513438148,64746,Car,15
1828.9864924247088,62857,Car,30
1886.6520761570664,24000,Car,25
92.39146427949316,800,Walk,30
595.814902035487,7200,Transit,142
1741.7687028962457,30544,Car,50
1558.6210875856664,115000,Car,20
2724.5410595244466,31000,Car,8
1300.590000497576,46833,Car,30
1352.6509476857848,276995,Car,35
1050.392515961858,70000,Other,25
1378.4329481561615,41196,Car,25
848.284757452264,137046,Car,60
5302.13054306082,17046,Car,10
5226.4574719524835,39000,Car,15
1846.4227640316751,45000,Car,45
1505.8902495711786,571000,Car,45
137.84136844086063,21627,Walk,5
8950.058266729697,34531,Transit,90
4233.045660011577,33239,Car,15
2491.078888450936,72275,Car,25
4526.360056790183,20362,Car,60
3460.8760323029132,102515,Car,20
89.3780930509855,239875,Car,30
355.320913042159,110000,Car,60
497.2148369840991,14400,Car,10
54.36875488796769,14152,Car,15
56.81777627983004,180000,Car,75
1393.5816733885115,39700,Transit,75
216.1630811115002,11600,Walk,20
69.53558858902565,19344,Car,30
3005.322515689489,35634,Other,30
83.2427159316095,161000,Transit,30
1793.2539565756697,45815,Car,20
1398.1619236678732,140796,Car,5
16.6978047375029,6258,Car,30
2068.377681257994,10181,Car,40
1927.98541304821,101210,Car,90
1050.7333964560428,30544,Car,10
5174.717068652069,25000,Transit,75
2086.588508726558,17521,Car,30
814.1070662668714,35000,Car,30
12.270807728328524,31053,Car,30
543.0700466147426,51104,Car,45
28.1728158848998,85229,Car,60
1886.6520761570664,22000,Car,24
2.72826180817401,23675,Car,30
5599.34627632224,50000,Car,60
310.3737561341912,57530,Car,50
1660.3573813213725,106537,Car,30
852.2121856357111,32805,Car,15
5417.121999091299,60069,Car,30
10215.948057260568,148514,Car,45
443.8694860582874,173793,Car,15
1505.8902495711786,93864,Car,40
2724.5410595244466,42615,Car,4
376.3972096079254,24280,Car,15
1483.6858323664858,12784,Car,25
2625.319322877755,31288,Car,40
3448.7742414025097,36503,Car,15
7611.219150981271,25569,Car,45
2068.377681257994,127844,Car,15
3.050834461442578,30544,Car,30
2491.078888450936,105858,Car,30
2539.8658110256165,61087,Car,30
5887.7175590948955,150000,Transit,20
1985.1972463910515,99079,Car,60
41.948802464167,65070,Car,25
1141.0739972048202,47342,Car,20
9721.228928984408,173080,Car,60
1161.5486006192025,212759,Car,15
190.4226230269805,25899,Car,30
95.9472615290039,32580,Car,10
2552.6478539100285,23417,Car,20
2120.800604059369,15644,Car,15
592.570902951511,38848,Car,10
355.320913042159,86328,Car,10
5313.288514719413,54233,Car,20
731.6158641705935,71268,Other,15
1168.6257754600408,69249,Car,75
6563.422734862032,64746,Car,20
4988.452167014933,101812,Car,10
430.3458120715692,536944,Car,30
1257.0763868881293,102275,Car,15
787.3347984866379,122449,Car,45
2068.377681257994,34730,Car,30
1793.2539565756697,30544,Car,30
5226.4574719524835,49000,Car,40
190.4226230269805,97120,Car,5
190.4226230269805,20362,Car,12
2552.6478539100285,60000,Car,30
3382.0149426766625,18835,Car,15
506.99826567124114,22250,Car,30
3508.205075583506,91631,Car,10
1095.2413525406157,1000,Car,10
2672.5629092903982,216350,Car,15
2552.6478539100285,67791,Car,60
430.3458120715692,25020,Car,7
198.5765733989609,106380,Car,50
3177.14776432953,19177,Car,20
4233.045660011577,16513,Car,15
69.53558858902565,32700,Car,2
4988.452167014933,42615,Car,20
531.7825753048928,526604,Car,10
5302.13054306082,46932,Car,60
149.94912085052445,38641,Car,7
1393.5816733885115,103251,Car,50
17.649822387596192,127334,Car,40
190.4226230269805,10429,Car,50
2920.646488778098,106537,Car,7
1837.152767589712,27489,Car,10
1599.3119441802817,11870,Walk,5
932.3884380264492,23093,Car,5
1161.5486006192025,74576,Car,65
1238.1802166162315,62576,Bike,10
1257.0763868881293,80933,Car,30
2340.0053667971383,9588,Car,9
89.3780930509855,180920,Car,35
414.0839694210378,20000,Car,12
1024.137195472137,21991,Car,15
1846.4227640316751,78395,Car,18
1680.307794947639,40725,Car,15
2209.848422552094,105471,Car,30
677.285879752,24435,Car,60
1686.2433753790658,15980,Car,20
406.4624805683746,50000,Car,60
71.49725605313672,41006,Car,40
1548.3401409340267,30000,Car,10
850.9048997727095,50061,Car,60
787.3347984866379,127265,Car,20
1114.7115646317434,134000,Car,45
2980.8727131334012,46932,Car,8
2724.5410595244466,85229,Car,25
4041.6688291138985,25000,Car,15
14.727050735184504,28219,Car,5
2191.599621475133,54973,Car,90
1546.6970570604287,205678,Car,35
2031.264236909056,76940,Car,40
278.7636045282764,52128,Car,10
669.6463533498307,87558,Car,10
1095.2413525406157,64746,Car,40
5.673439576429438,14028,Car,30
5302.13054306082,15341,Car,55
1352.6509476857848,234661,Car,50
1660.3573813213725,52147,Car,7
6339.755456814353,32071,Transit,30
4219.843141706183,50000,Car,25
310.3737561341912,25569,Car,10
993.3141230239684,6000,Car,20
817.5440602950174,38797,Car,10
95.9472615290039,53268,Car,20
1793.2539565756697,83435,Car,20
10215.948057260568,52147,Transit,45
2115.9620501162835,49220,Car,45
1886.6520761570664,4316,Car,10
669.6463533498307,86540,Car,40
174.56814913513352,331397,Car,35
4935.628291144081,130000,Car,15
1168.6257754600408,53481,Car,30
1044.8538793774817,62857,Car,10
1932.275716164468,46932,Car,50
1558.6210875856664,122276,Car,30
779.8607376082659,49000,Car,15
13.76742514144423,48560,Car,60
140.01210628625583,12949,Car,40
2086.588508726558,67791,Car,15
814.1070662668714,25569,Car,141
1915.1020513438148,25453,Car,20
1793.2539565756697,33374,Car,27
1927.98541304821,41717,Car,30
5313.288514719413,4261,Car,20
4793.7849543403345,56464,Car,30
2340.0053667971383,32373,Car,30
28.1728158848998,98000,Car,33
779.8607376082659,152718,Car,15
232.09858628435913,12784,Car,35
4259.5252447824805,47245,Car,60
1793.2539565756697,30245,Car,30
3915.622294327765,87607,Car,30
14.641608659349531,34531,Car,20
1352.6509476857848,92717,Car,35
3.050834461442578,24503,Car,3
2625.319322877755,19177,Car,10
4233.045660011577,12217,Car,10
1680.307794947639,294500,Car,15
783.3004732182135,29830,Car,6
779.8607376082659,150000,Car,25
27.648972747000617,13236,Car,20
278.8263734624197,70142,Car,10
595.814902035487,32373,Car,60
15303.931162096484,20362,Car,10
2697.0389311706585,10252,Car,10
2637.9784679517757,600,Car,20
1836.6656558801335,26634,Car,15
25.619850479192458,2851,Car,60
4279.023382056204,24503,Car,20
1846.4227640316751,12217,Car,20
3294.079719525894,59100,Car,12
5302.13054306082,29202,Car,15
28.1728158848998,28126,Car,60
1161.5486006192025,83098,Car,45
1886.6520761570664,82392,Car,30
263.9300065775184,95000,Car,75
964.2654641443904,21307,Car,20
1828.9864924247088,12515,Walk,15
3177.14776432953,25030,Car,30
7611.219150981271,3054,Car,15
497.2148369840991,52942,Car,45
1004.4286972241488,278455,Car,15
779.8607376082659,255748,Car,15
1884.2009010435795,140284,Car,60
4717.291610722,20000,Car,30
360.6120384119969,52554,Car,25
13.76742514144423,61533,Car,2
1711.7457788376007,10600,Car,30
140.01210628625583,20362,Car,15
1352.6509476857848,115000,Car,30
2353.339265807489,45815,Car,90
17.21289909831594,19709,Car,5
2625.319322877755,81449,Car,30
16.6978047375029,2300,Car,20
1886.6520761570664,12515,Car,30
13.76742514144423,1252,Car,45
4233.045660011577,45385,Car,30
4526.360056790183,59351,Car,15
5417.121999091299,254529,Car,15
1793.2539565756697,43164,Car,30
2286.329613587375,76359,Car,60
1793.2539565756697,12252,Car,60
1836.6656558801335,9928,Car,30
149.94912085052445,30000,Car,45
3.050834461442578,43000,Car,10
232.09858628435913,101436,Car,25
1828.9864924247088,156440,Car,20
137.84136844086063,80933,Car,10
3460.8760323029132,57382,Car,25
224.17696498902583,178171,Car,45
1548.3401409340267,46876,Car,45
2672.5629092903982,15980,Car,60
833.8672116831425,93864,Car,60
2552.6478539100285,70142,Car,40
787.3347984866379,506867,Car,25
310.3737561341912,81449,Car,40
6835.090924202067,22399,Car,15
1219.4266917698385,86328,Transit,5
355.320913042159,120860,Car,30
1548.3401409340267,11719,Car,20
2724.5410595244466,36652,Car,40
1315.621387054669,73006,Car,20
779.8607376082659,300400,Car,30
1886.6520761570664,20859,Car,40
15303.931162096484,28507,Transit,30
235.47831910320036,27000,Car,60
1884.2009010435795,37769,Car,10
1577.169472515998,30245,Car,25
1309.8914512399622,582872,Car,45
4717.291610722,14300,Car,15
16.468144144299128,30662,Car,5
2552.6478539100285,20024,Car,30
817.5440602950174,68214,Car,38
596.6725086279029,5327,Car,5
4717.291610722,5327,Car,90
174.56814913513352,10429,Car,10
784.9993835275449,77772,Car,30
1044.8538793774817,30683,Car,60
1257.0763868881293,16187,Car,15
1741.7687028962457,24435,Car,15
10215.948057260568,90663,Car,20
3117.255494319013,24435,Car,3
2973.531734799079,164000,Car,40
6835.090924202067,46953,Car,40
2920.646488778098,93864,Car,30
140.01210628625583,203624,Car,30
5887.7175590948955,102515,Car,90
2086.588508726558,36700,Car,18
174.56814913513352,99079,Car,5
2539.8658110256165,26978,Car,20
2375.6048957583703,260734,Car,15
100.76707945331876,100000,Car,60
1836.6656558801335,16290,Car,10
1621.9559190546183,571000,Car,30
2625.319322877755,42448,Car,5
2518.7219590912882,78220,Car,30
2340.0053667971383,17898,Car,10
2098.3732260899965,31288,Car,27
1013.1528395686116,49000,Car,15
3904.366231772678,70000,Car,45
100.76707945331876,34531,Car,7
2637.9784679517757,15980,Car,90
1932.275716164468,48000,Car,20
1558.6210875856664,15644,Car,10
14.68533706122008,24000,Car,20
1548.3401409340267,21582,Car,25
1711.7457788376007,19344,Car,45
1300.590000497576,11889,Car,30
2647.0255236680027,249800,Car,30
2625.319322877755,21582,Bike,15
1558.6210875856664,46932,Car,15
140.01210628625583,12949,Car,3
964.2654641443904,167000,Car,142
2191.599621475133,52147,Car,15
5302.13054306082,5827,Car,30
2697.0389311706585,36000,Car,90
5313.288514719413,99278,Car,10
2068.377681257994,85229,Car,25
3177.14776432953,61087,Car,45
2647.0255236680027,29525,Car,40
1985.1972463910515,62576,Car,30
661.1329156252076,53268,Car,15
1831.3052648080136,11301,Car,20
9721.228928984408,12000,Walk,1
1257.0763868881293,46932,Car,10
677.285879752,39500,Walk,5
10215.948057260568,20362,Transit,30
2724.5410595244466,71963,Car,5
15303.931162096484,6906,Transit,45
137.84136844086063,576255,Car,10
848.284757452264,68631,Car,142
95.9472615290039,31288,Car,30
2114.083960404297,82000,Car,75
2780.4256528506885,24435,Car,20
1985.1972463910515,20455,Car,10
43.032256899062745,62576,Car,30
4233.045660011577,140284,Car,60
2637.9784679517757,31961,Car,45
137.84136844086063,41743,Car,10
1911.122244688033,118702,Car,3
1044.8538793774817,60000,Car,90
8030.686223388457,21902,Car,30
3005.322515689489,69232,Other,50
731.6158641705935,17472,Car,10
1548.3401409340267,71268,Car,60
2724.5410595244466,29424,Car,40
4165.771554556369,15980,Car,5
833.8672116831425,62588,Car,35
40.24518332906763,21380,Car,25
677.285879752,31288,Car,50
5050.036759132712,91631,Car,60
497.2148369840991,36652,Car,15
1213.610538981761,95883,Car,60
1398.1619236678732,42761,Car,15
669.6463533498307,81449,Car,10
4269.03438620186,14000,Transit,90
4805.761640774531,15018,Car,20
3.8031644624400807,12997,Car,10
1114.7115646317434,153413,Car,15
833.8672116831425,32373,Car,25
2191.599621475133,50906,Car,5
845.9740854905951,43164,Car,75
4935.628291144081,29830,Car,30
1558.6210875856664,56017,Car,12
1315.621387054669,291359,Car,25
51.94116022178356,40987,Car,15
69.53558858902565,29515,Car,10
1398.1619236678732,75537,Car,30
1469.7852513054183,26634,Car,30
2724.5410595244466,333740,Walk,1
814.1070662668714,67228,Car,20
2555.3260895180456,180,Walk,10
15.495200130247753,75000,Car,14
964.2654641443904,78000,Transit,60
1577.169472515998,71268,Car,15
141.44753707577988,6353,Car,60
1050.7333964560428,95883,Car,45
1886.6520761570664,45322,Car,20
414.0839694210378,93864,Other,40
3444.088982718044,34092,Car,25
149.94912085052445,21307,Car,20
95.9472615290039,20455,Car,10
32.80419330801806,62576,Car,20
406.4624805683746,56302,Car,8
1704.163496306806,2000,Car,5
14.68533706122008,54000,Car,10
149.94912085052445,55276,Car,3
932.3884380264492,24613,Car,20
4027.83716235682,4316,Car,20
3127.013670736022,14300,Car,20
1161.5486006192025,43164,Car,15
2211.548436506143,50061,Transit,50
7273.445095061932,25453,Car,45
1352.6509476857848,40725,Car,25
787.3347984866379,90556,Car,15
12.270807728328524,13236,Car,30
2340.0053667971383,33452,Car,90
4269.03438620186,19424,Car,60
2031.264236909056,10429,Car,10
520.5251585041774,104406,Transit,35
4279.023382056204,4901,Car,20
784.9993835275449,524445,Car,20
4041.6688291138985,23988,Transit,31
141.44753707577988,105337,Car,12
3379.0426394074775,39000,Car,45
4041.6688291138985,129000,Car,14
9721.228928984408,57361,Transit,60
845.9740854905951,49855,Car,30
4678.387127669764,38353,Car,10
531.7825753048928,174900,Car,35
5302.13054306082,40000,Transit,25
89.3780930509855,111863,Car,40
83.2427159316095,375000,Car,30
278.7636045282764,27913,Car,25
1352.6509476857848,56113,Car,30
3310.57184109785,73379,Car,25
3476.5529712446337,33668,Car,30
40.24518332906763,81449,Car,25
1309.8914512399622,69249,Car,40
2286.329613587375,34938,Car,30
3.050834461442578,122174,Car,45
3906.572641839028,12515,Car,50
310.3737561341912,29136,Car,50
2120.800604059369,17104,Car,141
1011.4787589504504,540673,Car,10
5050.036759132712,35000,Car,10
2086.588508726558,37288,Car,35
114.67716469979418,52147,Car,5
1233.672103688236,104294,Car,25
1213.610538981761,20000,Car,15
2555.3260895180456,57015,Car,30
95.9472615290039,29525,Car,30
2672.5629092903982,45385,Car,20
5.673439576429438,89544,Car,10
1044.8538793774817,110798,Car,141
543.0700466147426,15644,Car,10
177.88634805085448,11546,Car,20
15.495200130247753,618461,Car,25
141.44753707577988,18773,Car,30
684.3996446633791,93882,Car,60
89.3780930509855,137853,Car,90
2980.8727131334012,269776,Car,15
3915.622294327765,17000,Car,30
2120.800604059369,44846,Car,15
387.5760233847532,48462,Car,90
3117.255494319013,1065,Car,30
137.84136844086063,39707,Other,141
596.6725086279029,84000,Car,15
1004.4286972241488,2698,Car,5
5417.121999091299,37288,Car,15
4259.5252447824805,21582,Transit,20
69.53558858902565,40883,Car,10
4259.5252447824805,66000,Car,8
174.56814913513352,160000,Car,45
2519.6515280865733,19424,Car,10
2375.6048957583703,2500,Car,45
2519.6515280865733,51797,Car,2
3476.5529712446337,88000,Car,10
6407.840193839804,31288,Car,30
669.6463533498307,188352,Car,2
406.4624805683746,24944,Car,30
3127.013670736022,17730,Car,30
16.468144144299128,15366,Car,25
7273.445095061932,28765,Car,15
2780.4256528506885,22806,Car,25
174.56814913513352,5396,Car,20
661.1329156252076,34417,Car,20
1886.6520761570664,13000,Car,17
15.495200130247753,62576,Car,15
1577.169472515998,134888,Car,15
531.7825753048928,167989,Car,60
2519.6515280865733,755,Car,15
4166.572432700924,146011,Car,30
1704.163496306806,77377,Car,60
1741.7687028962457,63922,Car,60
7611.219150981271,26978,Car,20
993.3141230239684,75341,Car,24
1836.6656558801335,20362,Car,30
1884.2009010435795,17000,Other,10
278.8263734624197,25000,Car,30
1050.7333964560428,31078,Other,25
16.468144144299128,48560,Car,20
1761.3839038486472,106537,Car,30
1985.1972463910515,39707,Car,10
885.9237858912167,31288,Car,30
15303.931162096484,63000,Car,25
4717.291610722,33374,Car,45
1915.1020513438148,196497,Car,15
5226.4574719524835,28057,Car,90
5.673439576429438,11612,Car,25
543.0700466147426,48000,Car,40
40.24518332906763,64746,Car,10
4027.83716235682,46876,Car,35
4166.572432700924,132355,Car,30
355.320913042159,3500,Car,5
850.9048997727095,120000,Car,7
235.47831910320036,68610,Car,20
1568.126545641238,21307,Car,45
263.9300065775184,58595,Car,20
177.88634805085448,135000,Car,45
5302.13054306082,22399,Car,15
177.88634805085448,45430,Car,40
25.619850479192458,160000,Car,90
1836.6656558801335,16687,Car,30
1686.2433753790658,52147,Car,5
2647.0255236680027,152154,Car,10
